id,datetime,cloud_cover,platform,constellation,collection
S2A_MSIL2A_20241006T090841_N0511_R050_T34TGL_20241006T125859,2024-10-06 09:08:41.024000+00:00,18.66,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241006T090841_N0511_R050_T35TKF_20241006T125859,2024-10-06 09:08:41.024000+00:00,18.88,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241016T090941_N0511_R050_T34TGL_20241016T122451,2024-10-16 09:09:41.024000+00:00,0.56,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241016T090941_N0511_R050_T35TKF_20241016T122451,2024-10-16 09:09:41.024000+00:00,0.58,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241016T090941_N0511_R050_T34TFK_20241016T122451,2024-10-16 09:09:41.024000+00:00,0.7,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241016T090941_N0511_R050_T34TFL_20241016T122451,2024-10-16 09:09:41.024000+00:00,0.94,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241016T090941_N0511_R050_T35TKE_20241016T122451,2024-10-16 09:09:41.024000+00:00,2.05,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241016T090941_N0511_R050_T34TGK_20241016T122451,2024-10-16 09:09:41.024000+00:00,2.1,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241021T090929_N0511_R050_T34TFL_20241021T111444,2024-10-21 09:09:29.024000+00:00,0.23,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241021T090929_N0511_R050_T35TKE_20241021T111444,2024-10-21 09:09:29.024000+00:00,3.35,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241021T090929_N0511_R050_T34TGK_20241021T111444,2024-10-21 09:09:29.024000+00:00,3.92,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241021T090929_N0511_R050_T34TFK_20241021T111444,2024-10-21 09:09:29.024000+00:00,7.73,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241021T090929_N0511_R050_T34TGL_20241021T111444,2024-10-21 09:09:29.024000+00:00,17.99,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241021T090929_N0511_R050_T35TKF_20241021T111444,2024-10-21 09:09:29.024000+00:00,18.79,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241024T091939_N0511_R093_T34TFL_20241024T105557,2024-10-24 09:19:39.024000+00:00,0.05,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241024T091939_N0511_R093_T34TFK_20241024T105557,2024-10-24 09:19:39.024000+00:00,1.2,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241024T091939_N0511_R093_T34TGL_20241024T105557,2024-10-24 09:19:39.024000+00:00,4.04,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241024T091939_N0511_R093_T35TKF_20241024T105557,2024-10-24 09:19:39.024000+00:00,4.09,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241026T091051_N0511_R050_T34TFL_20241026T122806,2024-10-26 09:10:51.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241026T091051_N0511_R050_T34TFK_20241026T122806,2024-10-26 09:10:51.024000+00:00,0.09,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241026T091051_N0511_R050_T35TKE_20241026T122806,2024-10-26 09:10:51.024000+00:00,0.21,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241026T091051_N0511_R050_T34TGK_20241026T122806,2024-10-26 09:10:51.024000+00:00,0.21,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241026T091051_N0511_R050_T34TGL_20241026T122806,2024-10-26 09:10:51.024000+00:00,1.35,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241026T091051_N0511_R050_T35TKF_20241026T122806,2024-10-26 09:10:51.024000+00:00,1.52,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241029T092111_N0511_R093_T34TFK_20241029T123853,2024-10-29 09:21:11.024000+00:00,6.75,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241029T092111_N0511_R093_T35TKE_20241029T123853,2024-10-29 09:21:11.024000+00:00,18.97,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241029T092111_N0511_R093_T34TGL_20241029T123853,2024-10-29 09:21:11.024000+00:00,19.06,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241029T092111_N0511_R093_T34TGK_20241029T123853,2024-10-29 09:21:11.024000+00:00,19.27,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241029T092111_N0511_R093_T35TKF_20241029T123853,2024-10-29 09:21:11.024000+00:00,19.61,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241031T091029_N0511_R050_T35TKE_20241031T104221,2024-10-31 09:10:29.024000+00:00,16.65,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241105T091151_N0511_R050_T35TKF_20241105T122155,2024-11-05 09:11:51.024000+00:00,2.07,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241105T091151_N0511_R050_T34TGL_20241105T122155,2024-11-05 09:11:51.024000+00:00,2.36,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241108T092201_N0511_R093_T34TFL_20241108T123352,2024-11-08 09:22:01.024000+00:00,0.0,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241108T092201_N0511_R093_T35TKF_20241108T123352,2024-11-08 09:22:01.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241108T092201_N0511_R093_T34TGL_20241108T123352,2024-11-08 09:22:01.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241108T092201_N0511_R093_T34TFK_20241108T123352,2024-11-08 09:22:01.024000+00:00,0.93,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241108T092201_N0511_R093_T34TGK_20241108T123352,2024-11-08 09:22:01.024000+00:00,3.31,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241108T092201_N0511_R093_T35TKE_20241108T123352,2024-11-08 09:22:01.024000+00:00,3.73,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241118T092251_N0511_R093_T34TFL_20241118T115358,2024-11-18 09:22:51.024000+00:00,0.92,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241118T092251_N0511_R093_T35TKF_20241118T115358,2024-11-18 09:22:51.024000+00:00,1.12,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241118T092251_N0511_R093_T34TGL_20241118T115358,2024-11-18 09:22:51.024000+00:00,1.16,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241118T092251_N0511_R093_T34TFK_20241118T115358,2024-11-18 09:22:51.024000+00:00,15.27,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241120T091209_N0511_R050_T34TFK_20241120T115657,2024-11-20 09:12:09.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241120T091209_N0511_R050_T34TGK_20241120T115657,2024-11-20 09:12:09.024000+00:00,1.08,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241120T091209_N0511_R050_T35TKE_20241120T115657,2024-11-20 09:12:09.024000+00:00,1.1,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241120T091209_N0511_R050_T34TFL_20241120T115657,2024-11-20 09:12:09.024000+00:00,15.45,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241123T092219_N0511_R093_T34TGK_20241123T104734,2024-11-23 09:22:19.024000+00:00,17.38,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241123T092219_N0511_R093_T35TKE_20241123T104734,2024-11-23 09:22:19.024000+00:00,19.35,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241125T091321_N0511_R050_T34TFL_20241125T120954,2024-11-25 09:13:21.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241125T091321_N0511_R050_T34TFK_20241125T120954,2024-11-25 09:13:21.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241203T092259_N0511_R093_T34TGL_20241203T105527,2024-12-03 09:22:59.024000+00:00,11.41,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241203T092259_N0511_R093_T35TKF_20241203T105527,2024-12-03 09:22:59.024000+00:00,12.41,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241213T092309_N0511_R093_T34TFK_20241213T103438,2024-12-13 09:23:09.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241213T092309_N0511_R093_T34TFL_20241213T103438,2024-12-13 09:23:09.024000+00:00,3.61,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241213T092309_N0511_R093_T34TGL_20241213T103438,2024-12-13 09:23:09.024000+00:00,7.96,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241213T092309_N0511_R093_T35TKF_20241213T103438,2024-12-13 09:23:09.024000+00:00,8.32,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241213T092309_N0511_R093_T34TGK_20241213T103438,2024-12-13 09:23:09.024000+00:00,14.61,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241213T092309_N0511_R093_T35TKE_20241213T103438,2024-12-13 09:23:09.024000+00:00,17.89,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241218T092411_N0511_R093_T34TFL_20241218T133205,2024-12-18 09:24:11.024000+00:00,0.0,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241218T092411_N0511_R093_T35TKF_20241218T133205,2024-12-18 09:24:11.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241218T092411_N0511_R093_T34TGL_20241218T133205,2024-12-18 09:24:11.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241218T092411_N0511_R093_T34TFK_20241218T133205,2024-12-18 09:24:11.024000+00:00,0.14,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241218T092411_N0511_R093_T34TGK_20241218T133205,2024-12-18 09:24:11.024000+00:00,6.49,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241218T092411_N0511_R093_T35TKE_20241218T133205,2024-12-18 09:24:11.024000+00:00,7.43,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241228T092411_N0511_R093_T34TFK_20241228T124054,2024-12-28 09:24:11.024000+00:00,7.92,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241228T092411_N0511_R093_T35TKE_20241228T124054,2024-12-28 09:24:11.024000+00:00,10.07,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20241228T092411_N0511_R093_T34TGK_20241228T124054,2024-12-28 09:24:11.024000+00:00,10.36,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241230T091309_N0511_R050_T34TFL_20241230T101149,2024-12-30 09:13:09.024000+00:00,0.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241230T091309_N0511_R050_T34TFK_20241230T101149,2024-12-30 09:13:09.024000+00:00,0.54,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241230T091309_N0511_R050_T34TGL_20241230T101149,2024-12-30 09:13:09.024000+00:00,2.97,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20241230T091309_N0511_R050_T35TKF_20241230T101149,2024-12-30 09:13:09.024000+00:00,3.14,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250102T092309_N0511_R093_T34TFL_20250102T113432,2025-01-02 09:23:09.024000+00:00,11.82,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250104T091351_N0511_R050_T34TFL_20250104T122350,2025-01-04 09:13:51.024000+00:00,0.11,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250104T091351_N0511_R050_T34TFK_20250104T122350,2025-01-04 09:13:51.024000+00:00,6.75,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250104T091351_N0511_R050_T34TGL_20250104T122350,2025-01-04 09:13:51.024000+00:00,6.97,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250104T091351_N0511_R050_T35TKF_20250104T122350,2025-01-04 09:13:51.024000+00:00,7.58,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250117T092321_N0511_R093_T34TFL_20250117T130404,2025-01-17 09:23:21.024000+00:00,1.62,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250117T092321_N0511_R093_T35TKF_20250117T130404,2025-01-17 09:23:21.024000+00:00,2.35,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250117T092321_N0511_R093_T34TGL_20250117T130404,2025-01-17 09:23:21.024000+00:00,2.35,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250117T092321_N0511_R093_T34TFK_20250117T130404,2025-01-17 09:23:21.024000+00:00,13.89,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250117T092321_N0511_R093_T34TGK_20250117T130404,2025-01-17 09:23:21.024000+00:00,16.95,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250117T092321_N0511_R093_T35TKE_20250117T130404,2025-01-17 09:23:21.024000+00:00,17.44,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250119T091219_N0511_R050_T34TFK_20250119T113022,2025-01-19 09:12:19.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250119T091219_N0511_R050_T35TKF_20250119T113022,2025-01-19 09:12:19.024000+00:00,0.04,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250119T091219_N0511_R050_T34TGL_20250119T113022,2025-01-19 09:12:19.024000+00:00,0.04,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250119T091219_N0511_R050_T34TFL_20250119T113022,2025-01-19 09:12:19.024000+00:00,0.07,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250119T091219_N0511_R050_T35TKE_20250119T113022,2025-01-19 09:12:19.024000+00:00,1.59,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250119T091219_N0511_R050_T34TGK_20250119T113022,2025-01-19 09:12:19.024000+00:00,1.73,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250122T092209_N0511_R093_T34TFL_20250122T114937,2025-01-22 09:22:09.024000+00:00,19.82,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250127T092311_N0511_R093_T34TFL_20250127T130112,2025-01-27 09:23:11.025000+00:00,10.21,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250129T091129_N0511_R050_T34TFL_20250129T133949,2025-01-29 09:11:29.024000+00:00,18.711062,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250201T092119_N0511_R093_T35TKE_20250201T102424,2025-02-01 09:21:19.024000+00:00,7.2,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250201T092119_N0511_R093_T34TGK_20250201T102424,2025-02-01 09:21:19.024000+00:00,9.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250201T092119_N0511_R093_T34TFL_20250201T102424,2025-02-01 09:21:19.024000+00:00,19.4,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250206T092211_N0511_R093_T34TFL_20250206T131411,2025-02-06 09:22:11.025000+00:00,0.036894,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250206T092211_N0511_R093_T34TFK_20250206T131411,2025-02-06 09:22:11.025000+00:00,3.248264,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250208T091039_N0511_R050_T34TGL_20250208T101846,2025-02-08 09:10:39.024000+00:00,2.19,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250208T091039_N0511_R050_T35TKF_20250208T101846,2025-02-08 09:10:39.024000+00:00,2.4,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250208T091039_N0511_R050_T34TFL_20250208T101846,2025-02-08 09:10:39.024000+00:00,8.44,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250211T092029_N0511_R093_T35TKF_20250211T102421,2025-02-11 09:20:29.024000+00:00,7.59,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250211T092029_N0511_R093_T34TGL_20250211T102421,2025-02-11 09:20:29.024000+00:00,7.66,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250221T092029_N0511_R093_T34TFL_20250221T113743,2025-02-21 09:20:29.024000+00:00,14.57,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250305T090911_N0511_R050_T34TFK_20250305T130914,2025-03-05 09:09:11.025000+00:00,0.019039,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250305T090911_N0511_R050_T34TGK_20250305T130914,2025-03-05 09:09:11.025000+00:00,0.220845,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250305T090911_N0511_R050_T35TKE_20250305T130914,2025-03-05 09:09:11.025000+00:00,0.242381,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250305T090911_N0511_R050_T34TFL_20250305T130914,2025-03-05 09:09:11.025000+00:00,1.577489,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250305T090911_N0511_R050_T35TKF_20250305T130914,2025-03-05 09:09:11.025000+00:00,4.558406,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250305T090911_N0511_R050_T34TGL_20250305T130914,2025-03-05 09:09:11.025000+00:00,4.608649,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250308T092051_N0511_R093_T34TGK_20250308T130013,2025-03-08 09:20:51.025000+00:00,0.741818,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250308T092051_N0511_R093_T35TKE_20250308T130013,2025-03-08 09:20:51.025000+00:00,0.755548,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250308T092051_N0511_R093_T35TKF_20250308T130013,2025-03-08 09:20:51.025000+00:00,0.831462,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250308T092051_N0511_R093_T34TGL_20250308T130013,2025-03-08 09:20:51.025000+00:00,0.923753,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250308T092051_N0511_R093_T34TFL_20250308T130013,2025-03-08 09:20:51.025000+00:00,1.238636,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250308T092051_N0511_R093_T34TFK_20250308T130013,2025-03-08 09:20:51.025000+00:00,3.567719,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250310T090709_N0511_R050_T34TFL_20250310T102257,2025-03-10 09:07:09.024000+00:00,2.71,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250310T090709_N0511_R050_T35TKE_20250310T102257,2025-03-10 09:07:09.024000+00:00,8.54,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250310T090709_N0511_R050_T34TGK_20250310T102257,2025-03-10 09:07:09.024000+00:00,10.25,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250310T090709_N0511_R050_T35TKF_20250310T102257,2025-03-10 09:07:09.024000+00:00,11.71,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250310T090709_N0511_R050_T34TGL_20250310T102257,2025-03-10 09:07:09.024000+00:00,11.87,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250310T090709_N0511_R050_T34TFK_20250310T102257,2025-03-10 09:07:09.024000+00:00,12.64,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250315T090751_N0511_R050_T35TKE_20250315T125257,2025-03-15 09:07:51.025000+00:00,16.943891,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250315T090751_N0511_R050_T34TGK_20250315T125257,2025-03-15 09:07:51.025000+00:00,18.25477,sentinel-2c,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250317T091321_N0511_R050_T34TFK_20250317T124913,2025-03-17 09:13:21.024000+00:00,0.34,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250317T091321_N0511_R050_T34TFL_20250317T124913,2025-03-17 09:13:21.024000+00:00,3.46,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250317T091321_N0511_R050_T34TGL_20250317T124913,2025-03-17 09:13:21.024000+00:00,6.0,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250317T091321_N0511_R050_T35TKF_20250317T124913,2025-03-17 09:13:21.024000+00:00,6.51,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250320T090559_N0511_R050_T35TKF_20250320T131802,2025-03-20 09:05:59.024000+00:00,1.058634,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250320T090559_N0511_R050_T34TGL_20250320T131802,2025-03-20 09:05:59.024000+00:00,1.557255,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250320T090559_N0511_R050_T35TKE_20250320T131802,2025-03-20 09:05:59.024000+00:00,1.659845,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250320T090559_N0511_R050_T34TGK_20250320T131802,2025-03-20 09:05:59.024000+00:00,2.139163,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250320T090559_N0511_R050_T34TFK_20250320T131802,2025-03-20 09:05:59.024000+00:00,4.191854,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250320T090559_N0511_R050_T34TFL_20250320T131802,2025-03-20 09:05:59.024000+00:00,11.924493,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250320T092231_N0511_R093_T35TKF_20250320T124113,2025-03-20 09:22:31.024000+00:00,1.105551,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250320T092231_N0511_R093_T34TGL_20250320T124113,2025-03-20 09:22:31.024000+00:00,1.714401,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250320T092231_N0511_R093_T35TKE_20250320T124113,2025-03-20 09:22:31.024000+00:00,2.355869,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250320T092231_N0511_R093_T34TGK_20250320T124113,2025-03-20 09:22:31.024000+00:00,2.66746,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250320T092231_N0511_R093_T34TFK_20250320T124113,2025-03-20 09:22:31.024000+00:00,2.828793,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250320T092231_N0511_R093_T34TFL_20250320T124113,2025-03-20 09:22:31.024000+00:00,3.566889,sentinel-2a,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20250328T092051_N0511_R093_T34TFK_20250328T145616,2025-03-28 09:20:51.025000+00:00,19.059396,sentinel-2c,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250406T091321_N0511_R050_T34TFK_20250406T122459,2025-04-06 09:13:21.024000+00:00,4.252359,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250406T091321_N0511_R050_T34TGK_20250406T122459,2025-04-06 09:13:21.024000+00:00,7.962655,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250406T091321_N0511_R050_T35TKE_20250406T122459,2025-04-06 09:13:21.024000+00:00,8.506275,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250406T091321_N0511_R050_T34TGK_20250406T174405,2025-04-06 09:13:21.024000+00:00,16.223544,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250409T090559_N0511_R050_T34TFK_20250409T102111,2025-04-09 09:05:59.024000+00:00,1.676979,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250409T090559_N0511_R050_T34TFL_20250409T102111,2025-04-09 09:05:59.024000+00:00,2.845282,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250409T090559_N0511_R050_T35TKE_20250409T102111,2025-04-09 09:05:59.024000+00:00,11.041626,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250409T090559_N0511_R050_T34TGK_20250409T102111,2025-04-09 09:05:59.024000+00:00,11.141599,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250409T090559_N0511_R050_T34TGL_20250409T102111,2025-04-09 09:05:59.024000+00:00,12.860014,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20250409T090559_N0511_R050_T35TKF_20250409T102111,2025-04-09 09:05:59.024000+00:00,14.082494,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250409T092041_N0511_R093_T34TFL_20250409T125513,2025-04-09 09:20:41.024000+00:00,4.202554,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250409T092041_N0511_R093_T34TGK_20250409T125513,2025-04-09 09:20:41.024000+00:00,9.177219,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250409T092041_N0511_R093_T35TKE_20250409T125513,2025-04-09 09:20:41.024000+00:00,10.420652,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250409T092041_N0511_R093_T34TFK_20250409T125513,2025-04-09 09:20:41.024000+00:00,13.050126,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250409T092041_N0511_R093_T34TGL_20250409T125513,2025-04-09 09:20:41.024000+00:00,13.239989,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250409T092041_N0511_R093_T35TKF_20250409T125513,2025-04-09 09:20:41.024000+00:00,14.221771,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250416T091031_N0511_R050_T34TFL_20250416T150415,2025-04-16 09:10:31.024000+00:00,0.07798,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250416T091031_N0511_R050_T35TKE_20250416T150415,2025-04-16 09:10:31.024000+00:00,17.086685,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20250416T091031_N0511_R050_T34TGK_20250416T150415,2025-04-16 09:10:31.024000+00:00,17.419232,sentinel-2a,sentinel-2,sentinel-2-l2a
