acq_datetime,coverage_frac,tiles_count,min_cloud,max_cloud,has_full_cover
2025-08-12T09:06:11.025000+00:00,0.2545786165190175,6,0.011623,0.663123,False
2025-08-14T09:10:31.024000+00:00,0.23979713236584496,6,6.705718,14.12777,False
2025-08-17T09:05:59.024000+00:00,0.251932106047953,5,4.988708,19.583933,False
2025-08-17T09:22:31.024000+00:00,0.537192331805585,5,10.26348,14.655565,False
2025-08-22T09:06:11.025000+00:00,0.2598404302964909,6,0.003401,0.369782,False
2025-08-24T09:13:21.024000+00:00,0.24797599548896263,6,0.027434,5.520841,False
2025-08-25T09:20:51.025000+00:00,0.537192331805585,5,6.096044,11.859901,False
2025-08-27T09:05:59.024000+00:00,0.25169030368698003,6,0.397613,5.272209,False
2025-08-27T09:20:41.025000+00:00,1.0000000000000029,6,0.551342,10.072511,True
2025-08-30T09:20:29.024000+00:00,1.0000000000000029,6,0.001177,5.344465,True
2025-09-01T09:06:11.025000+00:00,0.2609702404590764,6,0.980496,6.694668,False
2025-09-03T09:10:41.024000+00:00,0.2508644766723511,6,0.008492,2.038645,False
2025-09-06T09:05:49.024000+00:00,0.24793931360565544,6,1.931327,18.442872,False
2025-09-06T09:22:31.024000+00:00,1.0000000000000029,6,1.729739,5.986503,True
2025-09-09T09:20:29.024000+00:00,1.0000000000000029,6,4.88211,19.675681,True
2025-09-11T09:06:11.025000+00:00,0.05673856070768597,2,9.752088,12.807904,False
2025-09-13T09:13:21.024000+00:00,0.11733719259001099,3,4.179412,13.202925,False
2025-09-14T09:20:41.025000+00:00,1.0000000000000029,6,5.092751,16.135892,True
2025-09-16T09:05:49.024000+00:00,0.25059357361194506,6,1.632251,5.39416,False
2025-09-16T09:20:41.024000+00:00,1.0000000000000029,6,0.963926,7.935315,True
2025-09-19T09:20:29.024000+00:00,1.0000000000000029,6,0.003792,6.902349,True
2025-09-21T09:07:11.025000+00:00,0.2504943057104703,6,0.336727,3.829286,False
2025-09-23T09:10:41.024000+00:00,0.2508463021688726,6,0.02,2.06,False
2025-09-24T09:20:41.025000+00:00,1.000000000000001,7,1.25,7.75,True
2025-09-26T09:06:29.024000+00:00,0.025818976814751284,1,17.21,17.21,False
2025-10-03T09:13:31.024000+00:00,0.07854913541673479,3,2.31,16.52,False
2025-10-04T09:20:41.025000+00:00,1.0000000000000029,6,0.19,18.94,True
2025-10-09T09:20:29.024000+00:00,0.36613703594586033,3,0.49,2.84,False
2025-10-14T09:20:41.025000+00:00,0.8844749708677694,4,5.33,16.59,False
2025-10-23T09:13:31.024000+00:00,0.08108210136646027,1,15.51,15.51,False
2025-10-29T09:20:29.024000+00:00,1.0000000000000029,6,0.0,1.17,True
2025-11-03T09:22:01.025000+00:00,1.0000000000000029,6,7.07,18.04,True
2025-11-12T09:13:21.024000+00:00,0.23955362883111134,4,0.02,17.4,False
2025-11-15T09:11:39.024000+00:00,0.24804678394260601,6,0.01,18.54,False
2025-11-15T09:23:01.024000+00:00,1.0000000000000029,6,0.0,7.44,True
2025-11-22T09:13:21.024000+00:00,0.0964517264036232,2,4.35,9.0,False
2025-11-23T09:23:31.025000+00:00,0.056538327700612075,2,10.37,11.84,False
2025-11-30T09:13:41.025000+00:00,0.2489301494841284,5,0.17,14.75,False
2025-12-12T09:14:21.024000+00:00,0.2365300707788637,5,1.28,18.78,False
2025-12-15T09:13:09.024000+00:00,0.2480800405172036,4,0.01,17.75,False
2025-12-22T09:14:31.024000+00:00,0.07651883401683666,1,11.47,11.47,False
2025-12-28T09:23:19.024000+00:00,1.0000000000000029,6,0.02,1.54,True
2025-12-30T09:14:11.025000+00:00,0.24123362017506483,3,0.04,2.29,False
2026-01-01T09:14:21.024000+00:00,0.25058967869494764,6,0.05,2.33,False
2026-01-12T09:23:41.025000+00:00,0.8513770395870994,2,6.24,12.32,False
2026-01-19T09:13:11.025000+00:00,0.2303620732920837,3,4.02,7.34,False
2026-02-16T09:20:29.024000+00:00,0.6523794283429935,1,16.53,16.53,False
2026-02-16T09:29:21.024000+00:00,0.6524286519303802,1,5.13,5.13,False
2026-02-18T09:10:31.025000+00:00,0.08109637277441908,2,0.26,15.63,False
2026-02-23T09:08:59.024000+00:00,0.25272645362085877,6,0.07,18.62,False
2026-02-26T09:20:29.024000+00:00,0.3330357862788349,1,7.47,7.47,False
2026-02-26T09:31:11.024000+00:00,0.3330380208856974,1,6.72,6.72,False
2026-03-03T09:20:31.025000+00:00,0.8077005289981216,5,1.45,15.54,False
2026-03-10T09:08:11.025000+00:00,0.2586969496664074,6,0.03,14.21,False
2026-03-12T09:13:31.026000+00:00,0.2530016076964835,6,0.01,3.61,False
2026-03-13T09:20:31.025000+00:00,1.0000000000000013,4,4.81,18.67,True
2026-03-15T09:06:29.024000+00:00,0.253471742697422,6,2.63,16.53,False
2026-03-15T09:20:51.024000+00:00,1.0000000000000029,6,2.52,14.49,True
