id,datetime,platform,constellation,collection
S2C_MSIL2A_20260122T092301_N0511_R093_T34TFK_20260122T124915,2026-01-22T09:23:01.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260119T091311_N0511_R050_T35TKF_20260119T124409,2026-01-19T09:13:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260119T091311_N0511_R050_T35TKE_20260119T124409,2026-01-19T09:13:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260119T091311_N0511_R050_T34TGL_20260119T124409,2026-01-19T09:13:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260119T091311_N0511_R050_T34TGK_20260119T124409,2026-01-19T09:13:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260119T091311_N0511_R050_T34TFL_20260119T124409,2026-01-19T09:13:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260119T091311_N0511_R050_T34TFK_20260119T124409,2026-01-19T09:13:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260117T092229_N0511_R093_T35TKF_20260117T114310,2026-01-17T09:22:29.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260117T092229_N0511_R093_T35TKE_20260117T114310,2026-01-17T09:22:29.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260117T092229_N0511_R093_T34TGL_20260117T114310,2026-01-17T09:22:29.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260117T092229_N0511_R093_T34TGK_20260117T114310,2026-01-17T09:22:29.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260117T092229_N0511_R093_T34TFL_20260117T114310,2026-01-17T09:22:29.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260117T092229_N0511_R093_T34TFK_20260117T114310,2026-01-17T09:22:29.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260112T092341_N0511_R093_T35TKF_20260112T125318,2026-01-12T09:23:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260112T092341_N0511_R093_T35TKE_20260112T125318,2026-01-12T09:23:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260112T092341_N0511_R093_T34TGL_20260112T125318,2026-01-12T09:23:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260112T092341_N0511_R093_T34TGK_20260112T125318,2026-01-12T09:23:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260112T092341_N0511_R093_T34TFL_20260112T125318,2026-01-12T09:23:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260112T092341_N0511_R093_T34TFK_20260112T125318,2026-01-12T09:23:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260111T091331_N0511_R050_T35TKF_20260111T112410,2026-01-11T09:13:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260111T091331_N0511_R050_T35TKE_20260111T112410,2026-01-11T09:13:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260111T091331_N0511_R050_T34TGL_20260111T112410,2026-01-11T09:13:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260111T091331_N0511_R050_T34TGK_20260111T112410,2026-01-11T09:13:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260111T091331_N0511_R050_T34TFL_20260111T112410,2026-01-11T09:13:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260111T091331_N0511_R050_T34TFK_20260111T112410,2026-01-11T09:13:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260109T091351_N0511_R050_T35TKF_20260109T125013,2026-01-09T09:13:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260109T091351_N0511_R050_T35TKE_20260109T125013,2026-01-09T09:13:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260109T091351_N0511_R050_T34TGL_20260109T125013,2026-01-09T09:13:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260109T091351_N0511_R050_T34TGK_20260109T125013,2026-01-09T09:13:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260109T091351_N0511_R050_T34TFL_20260109T125013,2026-01-09T09:13:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260109T091351_N0511_R050_T34TFK_20260109T125013,2026-01-09T09:13:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260107T092259_N0511_R093_T35TKF_20260107T121047,2026-01-07T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260107T092259_N0511_R093_T35TKE_20260107T121047,2026-01-07T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260107T092259_N0511_R093_T34TGL_20260107T121047,2026-01-07T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260107T092259_N0511_R093_T34TGK_20260107T121047,2026-01-07T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260107T092259_N0511_R093_T34TFL_20260107T121047,2026-01-07T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260107T092259_N0511_R093_T34TFK_20260107T121047,2026-01-07T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260104T092051_N0511_R093_T35TKF_20260104T105608,2026-01-04T09:20:51.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260104T092051_N0511_R093_T35TKE_20260104T105608,2026-01-04T09:20:51.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260104T092051_N0511_R093_T34TGL_20260104T105608,2026-01-04T09:20:51.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260104T092051_N0511_R093_T34TGK_20260104T105608,2026-01-04T09:20:51.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260104T092051_N0511_R093_T34TFL_20260104T105608,2026-01-04T09:20:51.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260104T092051_N0511_R093_T34TFK_20260104T105608,2026-01-04T09:20:51.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260104T091259_N0511_R050_T35TKF_20260104T112435,2026-01-04T09:12:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260104T091259_N0511_R050_T35TKE_20260104T112435,2026-01-04T09:12:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260104T091259_N0511_R050_T34TGL_20260104T112435,2026-01-04T09:12:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260104T091259_N0511_R050_T34TGK_20260104T112435,2026-01-04T09:12:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260104T091259_N0511_R050_T34TFL_20260104T112435,2026-01-04T09:12:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20260104T091259_N0511_R050_T34TFK_20260104T112435,2026-01-04T09:12:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260102T092411_N0511_R093_T35TKF_20260102T125508,2026-01-02T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260102T092411_N0511_R093_T35TKE_20260102T125508,2026-01-02T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260102T092411_N0511_R093_T34TGL_20260102T125508,2026-01-02T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260102T092411_N0511_R093_T34TGK_20260102T125508,2026-01-02T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260102T092411_N0511_R093_T34TFL_20260102T125508,2026-01-02T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20260102T092411_N0511_R093_T34TFK_20260102T125508,2026-01-02T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260101T091421_N0511_R050_T35TKF_20260101T111709,2026-01-01T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260101T091421_N0511_R050_T35TKE_20260101T111709,2026-01-01T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260101T091421_N0511_R050_T34TGL_20260101T111709,2026-01-01T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260101T091421_N0511_R050_T34TGK_20260101T111709,2026-01-01T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260101T091421_N0511_R050_T34TFL_20260101T111709,2026-01-01T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20260101T091421_N0511_R050_T34TFK_20260101T111709,2026-01-01T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251230T091411_N0511_R050_T35TKF_20251230T125309,2025-12-30T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251230T091411_N0511_R050_T35TKE_20251230T125309,2025-12-30T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251230T091411_N0511_R050_T34TGL_20251230T125309,2025-12-30T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251230T091411_N0511_R050_T34TGK_20251230T125309,2025-12-30T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251230T091411_N0511_R050_T34TFL_20251230T125309,2025-12-30T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251230T091411_N0511_R050_T34TFK_20251230T125309,2025-12-30T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251228T092319_N0511_R093_T35TKF_20251228T120132,2025-12-28T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251228T092319_N0511_R093_T35TKE_20251228T120132,2025-12-28T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251228T092319_N0511_R093_T34TGL_20251228T120132,2025-12-28T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251228T092319_N0511_R093_T34TGK_20251228T120132,2025-12-28T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251228T092319_N0511_R093_T34TFL_20251228T120132,2025-12-28T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251228T092319_N0511_R093_T34TFK_20251228T120132,2025-12-28T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251225T092431_N0511_R093_T35TKF_20251225T110511,2025-12-25T09:24:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251225T092431_N0511_R093_T35TKE_20251225T110511,2025-12-25T09:24:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251225T092431_N0511_R093_T34TGL_20251225T110511,2025-12-25T09:24:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251225T092431_N0511_R093_T34TGK_20251225T110511,2025-12-25T09:24:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251225T092431_N0511_R093_T34TFL_20251225T110511,2025-12-25T09:24:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251225T092431_N0511_R093_T34TFK_20251225T110511,2025-12-25T09:24:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251225T091309_N0511_R050_T35TKF_20251225T112716,2025-12-25T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251225T091309_N0511_R050_T35TKE_20251225T112716,2025-12-25T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251225T091309_N0511_R050_T34TGL_20251225T112716,2025-12-25T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251225T091309_N0511_R050_T34TGK_20251225T112716,2025-12-25T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251225T091309_N0511_R050_T34TFL_20251225T112716,2025-12-25T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251225T091309_N0511_R050_T34TFK_20251225T112716,2025-12-25T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251223T092421_N0511_R093_T35TKF_20251223T130317,2025-12-23T09:24:21.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251223T092421_N0511_R093_T35TKE_20251223T130317,2025-12-23T09:24:21.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251223T092421_N0511_R093_T34TGL_20251223T130317,2025-12-23T09:24:21.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251223T092421_N0511_R093_T34TGK_20251223T130317,2025-12-23T09:24:21.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251223T092421_N0511_R093_T34TFL_20251223T130317,2025-12-23T09:24:21.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251223T092421_N0511_R093_T34TFK_20251223T130317,2025-12-23T09:24:21.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251222T091431_N0511_R050_T35TKF_20251222T114309,2025-12-22T09:14:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251222T091431_N0511_R050_T35TKE_20251222T114309,2025-12-22T09:14:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251222T091431_N0511_R050_T34TGL_20251222T114309,2025-12-22T09:14:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251222T091431_N0511_R050_T34TGK_20251222T114309,2025-12-22T09:14:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251222T091431_N0511_R050_T34TFL_20251222T114309,2025-12-22T09:14:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251222T091431_N0511_R050_T34TFK_20251222T114309,2025-12-22T09:14:31.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251220T091411_N0511_R050_T35TKF_20251220T130410,2025-12-20T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251220T091411_N0511_R050_T35TKE_20251220T130410,2025-12-20T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251220T091411_N0511_R050_T34TGL_20251220T130410,2025-12-20T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251220T091411_N0511_R050_T34TGK_20251220T130410,2025-12-20T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251220T091411_N0511_R050_T34TFL_20251220T130410,2025-12-20T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251220T091411_N0511_R050_T34TFK_20251220T130410,2025-12-20T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251218T092319_N0511_R093_T35TKF_20251218T102212,2025-12-18T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251218T092319_N0511_R093_T35TKE_20251218T102212,2025-12-18T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251218T092319_N0511_R093_T34TGL_20251218T102212,2025-12-18T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251218T092319_N0511_R093_T34TGK_20251218T102212,2025-12-18T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251218T092319_N0511_R093_T34TFL_20251218T102212,2025-12-18T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251218T092319_N0511_R093_T34TFK_20251218T102212,2025-12-18T09:23:19.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251215T091309_N0511_R050_T35TKF_20251215T100303,2025-12-15T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251215T091309_N0511_R050_T35TKE_20251215T100303,2025-12-15T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251215T091309_N0511_R050_T34TGL_20251215T100303,2025-12-15T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251215T091309_N0511_R050_T34TGK_20251215T100303,2025-12-15T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251215T091309_N0511_R050_T34TFL_20251215T100303,2025-12-15T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251215T091309_N0511_R050_T34TFK_20251215T100303,2025-12-15T09:13:09.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251213T092411_N0511_R093_T35TKF_20251213T130111,2025-12-13T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251213T092411_N0511_R093_T35TKE_20251213T130111,2025-12-13T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251213T092411_N0511_R093_T34TGL_20251213T130111,2025-12-13T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251213T092411_N0511_R093_T34TGK_20251213T130111,2025-12-13T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251213T092411_N0511_R093_T34TFL_20251213T130111,2025-12-13T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251213T092411_N0511_R093_T34TFK_20251213T130111,2025-12-13T09:24:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251212T091421_N0511_R050_T35TKF_20251212T122715,2025-12-12T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251212T091421_N0511_R050_T35TKE_20251212T122715,2025-12-12T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251212T091421_N0511_R050_T34TGL_20251212T122715,2025-12-12T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251212T091421_N0511_R050_T34TGK_20251212T122715,2025-12-12T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251212T091421_N0511_R050_T34TFL_20251212T122715,2025-12-12T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251212T091421_N0511_R050_T34TFK_20251212T122715,2025-12-12T09:14:21.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251210T091411_N0511_R050_T35TKF_20251210T124815,2025-12-10T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251210T091411_N0511_R050_T35TKE_20251210T124815,2025-12-10T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251210T091411_N0511_R050_T34TGL_20251210T124815,2025-12-10T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251210T091411_N0511_R050_T34TGK_20251210T124815,2025-12-10T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251210T091411_N0511_R050_T34TFL_20251210T124815,2025-12-10T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251210T091411_N0511_R050_T34TFK_20251210T124815,2025-12-10T09:14:11.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251208T092259_N0511_R093_T35TKF_20251208T115020,2025-12-08T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251208T092259_N0511_R093_T35TKE_20251208T115020,2025-12-08T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251208T092259_N0511_R093_T34TGL_20251208T115020,2025-12-08T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251208T092259_N0511_R093_T34TGK_20251208T115020,2025-12-08T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251208T092259_N0511_R093_T34TFL_20251208T115020,2025-12-08T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251208T092259_N0511_R093_T34TFK_20251208T115020,2025-12-08T09:22:59.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251205T092411_N0511_R093_T35TKF_20251205T105713,2025-12-05T09:24:11.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251205T092411_N0511_R093_T35TKE_20251205T105713,2025-12-05T09:24:11.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251205T092411_N0511_R093_T34TGL_20251205T105713,2025-12-05T09:24:11.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251205T092411_N0511_R093_T34TGK_20251205T105713,2025-12-05T09:24:11.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251205T092411_N0511_R093_T34TFL_20251205T105713,2025-12-05T09:24:11.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251205T092411_N0511_R093_T34TFK_20251205T105713,2025-12-05T09:24:11.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251205T091249_N0511_R050_T35TKF_20251205T101732,2025-12-05T09:12:49.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251205T091249_N0511_R050_T35TKE_20251205T101732,2025-12-05T09:12:49.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251205T091249_N0511_R050_T34TGL_20251205T101732,2025-12-05T09:12:49.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251205T091249_N0511_R050_T34TGK_20251205T101732,2025-12-05T09:12:49.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251205T091249_N0511_R050_T34TFL_20251205T101732,2025-12-05T09:12:49.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251205T091249_N0511_R050_T34TFK_20251205T101732,2025-12-05T09:12:49.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251203T092351_N0511_R093_T35TKF_20251203T130213,2025-12-03T09:23:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251203T092351_N0511_R093_T35TKE_20251203T130213,2025-12-03T09:23:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251203T092351_N0511_R093_T34TGL_20251203T130213,2025-12-03T09:23:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251203T092351_N0511_R093_T34TGK_20251203T130213,2025-12-03T09:23:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251203T092351_N0511_R093_T34TFL_20251203T130213,2025-12-03T09:23:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251203T092351_N0511_R093_T34TFK_20251203T130213,2025-12-03T09:23:51.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251202T091401_N0511_R050_T35TKF_20251202T122209,2025-12-02T09:14:01.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251202T091401_N0511_R050_T35TKE_20251202T122209,2025-12-02T09:14:01.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251202T091401_N0511_R050_T34TGL_20251202T122209,2025-12-02T09:14:01.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251202T091401_N0511_R050_T34TGK_20251202T122209,2025-12-02T09:14:01.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251202T091401_N0511_R050_T34TFL_20251202T122209,2025-12-02T09:14:01.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20251202T091401_N0511_R050_T34TFK_20251202T122209,2025-12-02T09:14:01.024000Z,sentinel-2a,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251130T091341_N0511_R050_T35TKF_20251130T124617,2025-11-30T09:13:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251130T091341_N0511_R050_T35TKE_20251130T124617,2025-11-30T09:13:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251130T091341_N0511_R050_T34TGL_20251130T124617,2025-11-30T09:13:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251130T091341_N0511_R050_T34TGK_20251130T124617,2025-11-30T09:13:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251130T091341_N0511_R050_T34TFL_20251130T124617,2025-11-30T09:13:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2C_MSIL2A_20251130T091341_N0511_R050_T34TFK_20251130T124617,2025-11-30T09:13:41.025000Z,sentinel-2c,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20251128T092229_N0511_R093_T35TKF_20251128T174049,2025-11-28T09:22:29.024000Z,sentinel-2b,sentinel-2,sentinel-2-l2a
